0.078095,0.043156,0.120373,0.041071,-43.274832,3.605634,-0.151782,0.525412,-0.296513,0.47928,0.374794,0.527321,0.760219,0.195878,0.170801,0.084895,0.11743,0.000201,0.000185,0.0002,0.000178,0.000128,0.000116,0.000105,0.000109,0.00023,0.000427,0.000224,0.000168
0.05212,0.046874,0.136056,0.032051,-47.022875,2.310788,-0.135967,3.307785,-0.442084,0.252815,0.250798,0.695276,0.084201,0.9049,0.133783,0.323346,-0.473087,0.000215,9.2e-05,4.3e-05,3.6e-05,6.8e-05,7.4e-05,5.4e-05,9.899999999999999e-05,5.8e-05,7.4e-05,7.2e-05,9.399999999999999e-05
0.068274,0.028749,0.067964,0.073869,-45.146145,2.885104,0.563373,1.038205,-0.067508,0.641919,0.685069,0.174468,-0.153904,0.214597,0.309221,0.141971,-0.058919,0.000155,0.000158,0.000153,0.000154,0.000274,0.0007470000000000001,0.00026,0.000133,0.000255,0.00016,0.000179,0.000109
0.026555,0.01458,0.021907,0.030667,-47.261006,4.373464,1.030625,1.238973,0.372388,0.186668,0.013148,0.57021,0.466013,0.324086,0.088099,0.106782,-0.053066,0.000248,0.000232,0.000144,0.000116,0.000114,0.000108,0.00012,0.000168,0.000116,0.000185,0.000256,0.000161
0.020866,0.020289,0.041096,0.016859,-52.130694,6.96606,0.06682299999999999,0.8789130000000001,0.421518,0.396404,0.160013,0.22609,0.361157,1.138635,-0.253454,-0.353021,0.799793,6.999999999999999e-05,2.2e-05,1.2e-05,5e-06,1.1e-05,2.2e-05,1.2e-05,2.5e-05,1.7e-05,5e-05,4.3e-05,3.6e-05
0.042202,0.025325,0.072338,0.123497,-39.662711,4.137258,0.214309,1.616439,0.047293,0.614659,-0.204358,0.23165,0.477513,0.2111,-0.027706,0.13845,-0.016602,0.000819,0.000871,0.001567,0.000809,0.000717,0.000735,0.001183,0.002175,0.001164,0.001188,0.001102,0.001454
0.07696,0.046353,0.07116,0.018868,-48.402033,3.793496,-0.179866,-0.880498,-0.058891,0.928022,0.887767,0.582421,-0.229396,-0.229746,0.257037,0.396921,0.295856,1.9e-05,2.2e-05,6.7e-05,9.3e-05,4.6e-05,3.5e-05,3.7e-05,3.7e-05,2.6e-05,3.2e-05,7.6e-05,3.8e-05
0.054404,0.035452,0.105588,0.032277,-43.676515,4.647928,-1.331299,1.964452,0.662592,0.159898,0.533308,0.136264,-0.012877,0.473752,0.302409,-0.312972,-0.026275,0.000157,0.00046,0.000172,0.000156,0.000124,0.000286,0.000309,0.000237,0.000588,0.000239,0.000194,0.00012
0.07334499999999999,0.02778,0.08473,0.049878,-44.137038,1.649732,0.64842,1.06783,0.631068,0.454491,0.387684,0.447212,0.39126,0.267132,0.117037,-0.07793899999999999,0.025814,0.000727,0.000348,0.000394,0.000585,0.000548,0.00035,0.000336,0.000332,0.00027,0.000256,0.00026,0.00035
0.025762,0.018804,0.030048,0.031233,-47.272808,6.690436,-0.091282,2.044341,-0.187906,1.321011,-0.378871,0.217149,-0.150124,0.04242,0.038279,0.092891,0.212744,0.000141,0.000247,0.000126,0.000405,0.000177,6.600000000000001e-05,8.2e-05,0.000225,0.00017,4.6e-05,7.3e-05,9.500000000000001e-05
0.036229,0.018203,0.039586,0.018772,-49.442033,5.26825,-0.266671,1.247071,-0.46088,0.274561,-0.252693,0.105979,-0.129362,-0.238838,-0.162949,-0.065914,-0.082298,2.9e-05,2.9e-05,5.5e-05,3.6e-05,7.8e-05,4.1e-05,8.6e-05,3.8e-05,2.8e-05,5.5e-05,4e-05,6.600000000000001e-05
0.029985,0.030653,0.053439,0.074556,-54.65793,12.89931,-3.706646,-0.283313,-0.228897,-0.681315,-0.686401,-0.775178,-0.822497,-0.619598,0.060865,0.014386,-0.181301,1.6e-05,1.4e-05,9.1e-05,6.600000000000001e-05,2e-05,6e-05,3.2e-05,0.000121,9.399999999999999e-05,2.5e-05,3.9e-05,1.1e-05
0.052682,0.038751,0.118059,0.024621,-45.286687,4.949261,-0.855656,1.874761,-1.125625,0.294562,0.230918,-0.363077,0.7329329999999999,-0.498949,0.33743,-0.00504,-0.128754,0.00013,6.2e-05,7.499999999999999e-05,3.8e-05,9.6e-05,0.000165,7.1e-05,0.000122,7.9e-05,0.000172,0.000205,0.00012
0.059025,0.041689,0.09969799999999999,0.020249,-42.230959,4.057867,1.080587,0.054103,-0.120919,0.658378,0.050349,0.028521,-0.399048,-0.08222500000000001,0.219803,0.227037,0.12309,0.000187,0.000268,0.000541,0.00018,0.000196,0.000151,0.000394,0.000527,0.000167,0.000281,0.000169,0.000321
0.014559,0.007472,0.010622,0.024029,-51.368556,4.318826,0.792826,1.404992,1.22155,0.694396,0.888581,0.973209,0.75196,0.170431,-0.34959,0.398573,0.233072,0.000108,0.000236,9.399999999999999e-05,0.000217,0.00024,5.8e-05,3.6e-05,9.000000000000001e-05,0.000306,0.000154,0.000233,0.000342
0.06600200000000001,0.061777,0.150532,0.026944,-44.499402,2.500931,-0.694035,2.542944,0.36933,0.26113,-0.304531,-0.326079,-0.08515399999999999,-0.239653,0.081286,0.546067,0.171382,0.000201,0.000115,8.000000000000001e-05,0.000121,9.399999999999999e-05,0.000176,0.000124,0.000138,5.8e-05,7.8e-05,0.000135,0.000118
0.02427,0.013617,0.011809,0.019324,-49.736265,3.625863,-0.513714,1.531335,0.145209,0.730841,0.647031,0.429447,0.6000760000000001,0.379912,0.481288,0.362005,0.427376,6.8e-05,8.899999999999999e-05,4.7e-05,6.3e-05,2.7e-05,2.3e-05,2.8e-05,9.500000000000001e-05,0.000355,0.000116,0.000117,8.7e-05
0.013378,0.008711,0.012613,0.038092,-52.576113,5.714869,1.167518,1.001625,1.098562,0.831055,0.279906,0.38792,0.196374,0.066687,0.24359,0.293453,-0.000356,4.7e-05,4.5e-05,4.1e-05,0.000122,0.000145,8.4e-05,9.399999999999999e-05,5.5e-05,3.5e-05,3.6e-05,9.8e-05,0.000109
0.013652,0.007368,0.009443999999999999,0.023701,-48.40238,4.126529,1.75216,0.892881,0.572711,1.05888,1.109061,0.5203719999999999,0.205449,-0.098604,-0.62999,0.239673,0.254526,0.000273,0.000149,0.000197,0.000342,0.001207,0.000384,0.000471,0.000148,0.000181,0.000797,0.000423,0.001087
0.032293,0.029142,0.057798,0.018607,-45.645034,8.835732999999999,-2.363889,0.658595,-0.370916,-0.221245,-0.209797,-0.770219,-0.005239,-0.07885200000000001,0.277375,0.074943,-0.113773,0.000412,0.000275,0.000404,0.000172,0.0001,0.000142,0.000278,0.0004929999999999999,0.000282,0.000174,0.000201,0.000323
0.119018,0.066896,0.162103,0.021527,-51.636563,4.309899,0.48566,0.862449,0.089536,0.172715,0.272641,-0.116175,-0.089742,-0.222148,-0.003006,-0.10951,-0.014454,8e-06,6e-06,8e-06,1.5e-05,1e-05,6e-06,9e-06,8e-06,8e-06,1.6e-05,1.8e-05,1e-05
0.027849,0.013952,0.044315,0.058991,-47.847895,4.914185,-1.422256,1.076167,0.594181,0.284693,0.288915,-0.282671,-0.04637,0.36747,0.30279,0.102183,-0.416158,0.000216,7.8e-05,0.000128,7.8e-05,8.500000000000001e-05,0.000182,0.0001,0.00027,0.000138,0.000163,0.000158,0.0001
0.051817,0.033912,0.084749,0.019111,-44.455019,3.87594,-1.299318,0.755811,0.594445,0.612163,0.243202,0.287059,0.117053,0.496031,-0.040921,-0.005433,0.092749,0.00016,0.000337,0.000157,0.000155,9.3e-05,0.000106,0.000253,0.000155,0.000248,0.000121,0.000132,9.399999999999999e-05
0.018643,0.005785,0.011682,0.034493,-50.476999,6.190771,0.537653,0.712344,0.128474,0.714052,0.22308,0.360585,0.163536,0.059719,0.254458,0.380449,0.15759,8.3e-05,8.000000000000001e-05,9.399999999999999e-05,0.000158,0.000106,0.000138,0.00026,0.000506,0.0005240000000000001,0.000298,0.000148,7.2e-05
0.03718,0.033475,0.071619,0.018074,-45.673884,5.555035,-0.913978,0.919121,0.087854,-0.143892,-0.750259,-0.241997,-0.20258,0.86076,0.308778,0.062834,0.108052,8.2e-05,2.3e-05,3.6e-05,0.000164,5e-05,7.499999999999999e-05,4.6e-05,0.000306,0.000173,7.6e-05,0.000329,0.000108
0.01512,0.008194,0.019842,0.088731,-50.87341,8.602221,1.387074,-0.671053,0.196564,1.502743,0.524568,-0.55241,-0.721087,0.349235,0.597956,0.054874,-0.242937,0.000277,9.8e-05,4.2e-05,0.000118,0.0006400000000000001,0.001591,0.00063,0.000113,9.399999999999999e-05,7.9e-05,3.2e-05,7.499999999999999e-05
0.046041,0.024775,0.060122,0.02286,-45.811398,4.553121,-0.139887,0.6065970000000001,0.021147,0.236012,-0.231261,0.528377,0.379199,0.058863,0.047625,-0.061926,0.375433,0.000331,0.000158,0.000153,6.4e-05,5.9e-05,6e-05,5.9e-05,8.000000000000001e-05,7.499999999999999e-05,0.000149,0.000127,0.000197
0.021051,0.009785,0.015639,0.023086,-49.969102,4.768675,0.116894,1.47318,-0.028562,0.65422,0.519261,-0.746495,-0.144189,0.621065,0.118895,0.156584,-0.170327,6.4e-05,2.7e-05,8.000000000000001e-05,0.000117,0.00015,0.000105,6.8e-05,0.000118,9.7e-05,0.000276,0.00012,7.4e-05
0.041404,0.023513,0.047577,0.023004,-45.456956,3.878374,-0.258108,0.109209,-0.929003,0.2969,0.291425,0.652869,0.117808,-0.185786,-0.389529,0.200735,0.285152,0.000407,0.000106,0.000123,0.000144,6.499999999999999e-05,0.000112,7.3e-05,0.000102,7.2e-05,0.000113,0.00029,0.000334
0.013551,0.010808,0.016789,0.02382,-50.012634,6.770431,0.7593800000000001,1.894191,0.275951,0.882848,0.686066,0.612305,0.286014,-0.088883,-0.238886,0.0832,-0.349008,0.000136,5.2e-05,8.3e-05,9.3e-05,0.000445,0.000754,0.000308,0.000173,6.3e-05,0.00017,4.1e-05,3.5e-05
0.047787,0.026009,0.07055,0.037035,-49.728774,4.027425,-0.7373690000000001,0.872841,0.246595,0.417388,0.260407,0.592876,1.01019,0.166608,0.16529,0.123704,-0.180443,5.4e-05,3.4e-05,1.9e-05,2.7e-05,5.3e-05,6.3e-05,2.7e-05,2.5e-05,2.4e-05,5.4e-05,2.4e-05,3e-05
0.084299,0.08631,0.165329,0.026075,-41.270866,2.013063,-1.161912,1.131835,-0.168975,-0.080525,0.317849,0.284729,-0.030124,-0.240254,-0.154758,0.329562,-0.0009479999999999999,0.000238,0.000281,0.000405,0.000398,0.000316,0.000166,0.000228,0.000197,0.000257,0.000312,0.000192,0.000273
0.023668,0.012142,0.029643,0.032951,-49.927576,6.689664,0.149683,0.06723,0.06930600000000001,-0.09288299999999999,0.173067,0.141372,0.334351,-0.032433,-0.380919,-0.747374,-0.08572399999999999,9.2e-05,8.500000000000001e-05,9.3e-05,4.5e-05,1.1e-05,1.2e-05,0.000152,0.000601,0.000126,5.1e-05,8.8e-05,5.6e-05
0.039282,0.027819,0.071613,0.041155,-50.041202,5.839727,-1.032103,1.473511,0.132187,-0.06421499999999999,0.954546,0.350108,-0.326263,0.080043,0.244775,0.091568,0.357279,7.3e-05,2.8e-05,1.4e-05,3.4e-05,2.9e-05,3.5e-05,2.2e-05,2.7e-05,1.9e-05,2.5e-05,2.4e-05,2e-05
0.009148,0.008964,0.01764,0.121396,-63.539352,14.074001,-1.388963,1.847847,0.127248,0.945748,0.066664,0.390919,0.230922,0.274568,-0.030488,0.110181,-0.002421,1.4e-05,2.9e-05,1.1e-05,2.4e-05,1.7e-05,7e-06,1.6e-05,1.1e-05,3.9e-05,6e-06,1.5e-05,4.4e-05
0.02778,0.012559,0.014276,0.040827,-47.289334,4.018764,2.027769,1.597643,1.105703,0.301286,0.676449,0.177106,-0.075669,-0.446239,-0.259092,-0.218162,0.305829,0.000204,0.000255,0.000305,0.000401,0.000262,0.000385,0.000588,0.000247,0.000121,0.000414,0.000763,0.000219
0.04051,0.021416,0.053348,0.023599,-46.460613,5.711041,-0.952461,0.932496,-0.126681,0.014669,0.082912,0.491004,0.14825,0.212196,0.345436,-0.013747,0.142417,0.00026,9.8e-05,0.000111,8.6e-05,8.6e-05,0.000203,7.7e-05,9.3e-05,4.9e-05,9.000000000000001e-05,0.000175,0.000181
0.017761,0.0092,0.012471,0.140193,-43.30705,3.581008,1.675479,1.601937,-0.30366,0.8022629999999999,-0.115337,0.358203,-0.242007,-0.042908,0.122031,0.141313,0.102848,0.00087,0.001214,0.000967,0.001434,0.001279,0.002212,0.001831,0.000845,0.000922,0.001462,0.003813,0.001687
0.034289,0.028284,0.053292,0.125098,-49.619053,8.456640999999999,-1.890784,2.255032,-1.146385,0.334805,0.086963,-0.159476,-0.893845,0.906409,-0.677897,-0.000495,0.051062,3.3e-05,2.8e-05,5e-05,5.6e-05,4.7e-05,6.999999999999999e-05,6.8e-05,5.3e-05,4.8e-05,4.1e-05,0.000105,9.1e-05
0.032569,0.020871,0.045679,0.027977,-45.208482,6.430135,-0.57361,-0.359328,-0.286278,0.382487,0.032126,0.146126,0.022511,-0.170168,0.243784,0.13302,0.032827,8.1e-05,0.000144,0.000386,0.000187,0.000304,0.000283,0.000455,0.000418,0.000274,0.00032,0.000118,0.000125
0.034317,0.026438,0.045413,0.018086,-45.601118,6.129374,0.152365,0.749196,-0.587211,0.39912,0.138772,0.329757,0.092059,0.249032,-0.036925,0.32931,0.310803,5.1e-05,0.000132,0.000286,0.000103,0.00021,0.000103,0.000245,0.000112,0.00011,0.000317,6.2e-05,8.1e-05
0.037081,0.032604,0.059491,0.022612,-46.857942,6.944464,-1.440383,0.98874,-0.560773,0.528543,0.037903,0.42056,0.198394,0.108044,-0.047352,-0.208135,0.017471,2.9e-05,0.000122,0.000283,4.7e-05,4.9e-05,2.6e-05,0.000108,6.499999999999999e-05,3.5e-05,0.000121,3.8e-05,0.000102
0.021834,0.015144,0.022449,0.022093,-50.999854,7.008839,-0.355702,2.60586,0.444878,-0.305687,0.253656,0.342023,0.489329,0.240252,0.187115,-0.305697,-0.541148,0.000142,2.5e-05,2.8e-05,3.4e-05,0.000164,5.3e-05,7.1e-05,0.00019,5.7e-05,0.000136,3.4e-05,5.3e-05
0.071741,0.021785,0.033736,0.056891,-46.166448,4.322483,1.184604,0.178493,-0.100704,0.302473,0.016762,0.035602,0.202309,0.167112,-0.132428,0.107629,0.238345,0.000441,0.000264,0.000131,0.000104,0.000145,0.000114,0.000223,0.000107,8.3e-05,6.9e-05,0.000159,0.000569
0.019085,0.022147,0.029979,0.02231,-64.039574,16.740412,-3.154696,1.90961,-1.060168,0.49212,0.016689,0.181413,-0.528898,-1.195742,-0.439127,-0.348785,-0.357213,1.4e-05,7e-06,3.4e-05,3.2e-05,6e-06,5e-06,2e-06,5e-06,1.3e-05,3e-06,8e-06,3e-06
0.040596,0.014026,0.012787,0.037312,-45.081209,2.536394,0.982146,1.833528,0.368813,0.294463,0.006455,-0.046802,0.309326,0.192208,0.114678,0.101364,0.229223,0.000192,0.000222,0.00016,0.000179,0.000216,0.00021,0.000518,0.000709,0.002236,0.000809,0.000231,0.000215
0.068338,0.052324,0.100284,0.114778,-44.270956,4.757401,-1.441382,0.315297,-0.346252,0.392858,-0.393475,0.635193,0.549053,-0.062693,-0.201797,-0.069582,-0.346041,9.3e-05,0.00021,7.1e-05,6.499999999999999e-05,0.000212,7.2e-05,0.000118,8.1e-05,7.1e-05,0.000172,9.8e-05,0.000202
0.068259,0.053679,0.117611,0.034184,-42.477716,4.216153,-1.519342,1.300596,-0.748462,0.507371,-0.361623,0.550861,-0.470433,0.417914,0.08384999999999999,0.228136,-0.023775,0.000188,0.000144,0.00019,0.00018,0.000258,0.000181,0.000186,0.000253,0.000168,0.000162,0.000173,0.000166
