0.056229,0.036055,0.080151,0.032813,-40.696918,4.607813,-0.090957,0.599546,-0.329336,0.168539,-0.031078,-0.058612,0.043313,0.09963900000000001,-0.083832,0.183587,0.035489,0.000537,0.000532,0.000895,0.000449,0.000465,0.000383,7.2
0.018729,0.012211,0.020044,0.014756,-50.773319,6.701795,-0.442999,0.604447,0.6928530000000001,1.376834,0.991594,0.315939,-0.205508,0.025757,0.57046,0.49625,0.082632,0.000157,6.1e-05,3e-05,5.9e-05,4.3e-05,5.3e-05,4.9
0.063512,0.035489,0.107837,0.08191900000000001,-44.640033,4.251261,0.060673,2.246031,-0.318557,-0.032543,-0.138039,-0.099282,-0.294407,0.147278,0.297386,0.185883,0.284565,0.000166,0.000113,0.000159,0.000175,0.000155,0.000116,5.9
0.06411,0.045501,0.108596,0.026855,-44.171919,4.06231,-0.561015,0.411071,-0.913242,0.044645,0.108838,0.193805,0.034653,0.225684,0.283856,0.188954,0.030906,9.8e-05,8.8e-05,9.500000000000001e-05,0.000166,8.3e-05,0.000141,6.6
0.015564,0.011506,0.026229,0.069295,-51.910361,7.466925,0.059095,0.418955,0.167967,0.235797,0.292938,0.388215,0.219043,0.100941,-0.126535,0.008586,-0.049693,0.000143,8.000000000000001e-05,6.3e-05,5.2e-05,5e-05,3.9e-05,4.9
0.009084,0.010895,0.02276,0.056545,-47.420111,7.630099,-0.7361529999999999,1.836559,0.105966,-0.027348,-0.105334,0.636126,0.151723,0.173398,0.046277,0.242475,-0.317357,0.00023,0.000234,0.000317,0.000239,0.000172,0.000141,4.8
0.035298,0.024731,0.045222,0.023394,-43.901905,5.953822,0.360776,0.614968,-0.65278,0.5293020000000001,-0.073201,-0.139573,-0.103585,0.321081,0.185787,-0.068735,-0.037793,0.000295,0.000172,0.000507,0.000144,0.000189,0.000512,5.9
0.047379,0.035548,0.075436,0.051002,-38.626409,5.596133,-0.597314,0.920451,-0.10073,-0.110694,-0.059395,-0.136827,0.061658,-0.260986,0.291882,-0.186183,-0.079194,0.002075,0.001152,0.001861,0.001144,0.001211,0.00131,5.8
0.068317,0.039847,0.111968,0.047811,-43.359127,2.94846,-0.716315,1.981519,1.037388,0.743051,0.377328,0.236075,-0.073035,0.337439,0.174306,-0.017004,0.186369,0.000312,0.000618,0.000282,0.000202,0.000169,0.000198,6.4
0.052922,0.046679,0.104356,0.021927,-47.328591,4.647138,-1.981813,2.148181,0.632617,0.057371,0.200945,0.034217,-0.094023,-0.199147,0.193248,0.140017,0.368872,4e-05,4.8e-05,6.7e-05,5e-05,4.2e-05,4.4e-05,3.6
0.075267,0.054926,0.127388,0.044146,-48.470687,3.860396,-0.648351,1.061817,-0.468096,-0.151262,0.351207,-0.057885,0.003169,0.284511,0.105733,0.202745,0.231564,1.9e-05,1.8e-05,2.6e-05,1.6e-05,2.3e-05,1.5e-05,6.1
0.026941,0.023152,0.039675,0.055417,-47.619027,7.319485,-0.763557,2.155719,-0.383036,0.488584,-0.434875,0.005285,-0.027897,0.060977,0.049953,0.031351,0.039067,0.000172,3.7e-05,7.2e-05,5.5e-05,6.1e-05,0.000321,4.1
0.078095,0.043156,0.120373,0.041071,-43.274832,3.605634,-0.151782,0.525412,-0.296513,0.47928,0.374794,0.527321,0.760219,0.195878,0.170801,0.084895,0.11743,0.000201,0.000185,0.0002,0.000178,0.000128,0.000116,7.7
0.05212,0.046874,0.136056,0.032051,-47.022875,2.310788,-0.135967,3.307785,-0.442084,0.252815,0.250798,0.695276,0.084201,0.9049,0.133783,0.323346,-0.473087,0.000215,9.2e-05,4.3e-05,3.6e-05,6.8e-05,7.4e-05,4.9
0.068274,0.028749,0.067964,0.073869,-45.146145,2.885104,0.563373,1.038205,-0.067508,0.641919,0.685069,0.174468,-0.153904,0.214597,0.309221,0.141971,-0.058919,0.000155,0.000158,0.000153,0.000154,0.000274,0.0007470000000000001,4.8
0.026555,0.01458,0.021907,0.030667,-47.261006,4.373464,1.030625,1.238973,0.372388,0.186668,0.013148,0.57021,0.466013,0.324086,0.088099,0.106782,-0.053066,0.000248,0.000232,0.000144,0.000116,0.000114,0.000108,4.7
0.020866,0.020289,0.041096,0.016859,-52.130694,6.96606,0.06682299999999999,0.8789130000000001,0.421518,0.396404,0.160013,0.22609,0.361157,1.138635,-0.253454,-0.353021,0.799793,6.999999999999999e-05,2.2e-05,1.2e-05,5e-06,1.1e-05,2.2e-05,3.8
0.042202,0.025325,0.072338,0.123497,-39.662711,4.137258,0.214309,1.616439,0.047293,0.614659,-0.204358,0.23165,0.477513,0.2111,-0.027706,0.13845,-0.016602,0.000819,0.000871,0.001567,0.000809,0.000717,0.000735,6.8
0.07696,0.046353,0.07116,0.018868,-48.402033,3.793496,-0.179866,-0.880498,-0.058891,0.928022,0.887767,0.582421,-0.229396,-0.229746,0.257037,0.396921,0.295856,1.9e-05,2.2e-05,6.7e-05,9.3e-05,4.6e-05,3.5e-05,6.2
0.054404,0.035452,0.105588,0.032277,-43.676515,4.647928,-1.331299,1.964452,0.662592,0.159898,0.533308,0.136264,-0.012877,0.473752,0.302409,-0.312972,-0.026275,0.000157,0.00046,0.000172,0.000156,0.000124,0.000286,4.8
