597,4.8,0.84327,5.089502507245,0.2895025072450004,0,0.7920489296636085
450,4.1,1.8257,3.964425425839,0.1355745741609997,0,0.7920489296636085
893,7.3,2.1628,5.363733518485,1.936266481515,0,0.7920489296636085
206,2.3,1.075,3.730646452769,1.430646452769,1,0.7920489296636085
637,2.2,2.0656,3.545309242667,1.345309242667,0,0.7920489296636085
468,3.6,2.2706,3.367959818529,0.232040181471,0,0.7920489296636085
592,5.4545,2.2115,5.518654936461,0.06415493646099968,0,0.7920489296636085
164,4.1,2.079,3.429235701001,0.6707642989989995,0,0.7920489296636085
974,4.1,1.8738,5.314550567077,1.214550567077,0,0.7920489296636085
654,5.1,1.7764,7.695628827267,2.595628827267,1,0.7920489296636085
884,5.5,1.5635,4.415047643572,1.084952356428,0,0.7920489296636085
852,4.5,2.1628,3.606825426913,0.8931745730870002,0,0.7920489296636085
301,3.2,1.8288,4.336591045929,1.136591045928999,0,0.7920489296636085
501,2.5,0.96609,2.409580467528,0.09041953247200007,0,0.7920489296636085
395,6.7,1.4757,6.775444586519,0.07544458651899966,0,0.7920489296636085
378,5.5,1.7288,4.962366905421,0.5376330945790002,0,0.7920489296636085
934,6.2,1.7127,6.134562636749,0.06543736325100014,0,0.7920489296636085
219,2.4,1.5492,3.543965670482,1.143965670482,0,0.7920489296636085
851,5,1.075,4.995320033447,0.004679966552999737,0,0.7920489296636085
144,3.4,0.94868,5.473987472551,2.073987472551,1,0.7920489296636085
831,5.2,0.78881,5.39008765805,0.1900876580499995,0,0.7920489296636085
258,4.3,1.4181,4.58677619075,0.2867761907500004,0,0.7920489296636085
197,2.2,1.3984,2.220777341093,0.02077734109299989,0,0.7920489296636085
72,6.7,2.1187,5.871677106944,0.8283228930559998,0,0.7920489296636085
949,5.7,1.2867,5.185854660265,0.5141453397350002,0,0.7920489296636085
89,4.5,2.1499,4.189827469814,0.3101725301859997,0,0.7920489296636085
537,5,1.8974,5.254323118638,0.2543231186380002,0,0.7920489296636085
492,4.4,1.8135,5.522077079366,1.122077079366,0,0.7920489296636085
698,3.9,1.7029,4.092666834609,0.1926668346090001,0,0.7920489296636085
347,3.8182,0.98165,4.52382997731,0.7056299773100001,0,0.7920489296636085
130,3.3,1.3984,3.438374083711,0.1383740837110001,0,0.7920489296636085
81,6.1,1.792,5.916201571533,0.183798428467,0,0.7920489296636085
